0.01 -1.08930349878857e-05 -2.738439565817557e-05 -4.163485547536292e-05 -2.231636775185337e-05 8.633247216552817e-06 -1.459493433054262e-05 3.752605060184034e-05
0.01004269816761435 -1.098625411313348e-05 -2.761874213350077e-05 -4.199115090916177e-05 -2.250733826494739e-05 8.707133252946417e-06 -1.471983341902671e-05 3.784718951634697e-05
0.01008557864858046 -1.108027096074741e-05 -2.785509402006474e-05 -4.235049529868509e-05 -2.26999429069297e-05 8.781651662613824e-06 -1.484580133603173e-05 3.817107662625632e-05
0.01012864222134294 -1.117509235693794e-05 -2.809346847828618e-05 -4.271291473351981e-05 -2.289419565951616e-05 8.856807858463659e-06 -1.497284722774408e-05 3.849773544908205e-05
0.0101718896676702 -1.127072518632318e-05 -2.833388281541256e-05 -4.307843552647317e-05 -2.30901106240259e-05 8.932607299747075e-06 -1.510098031860997e-05 3.88271897035787e-05
0.01021532177266869 -1.13671763924286e-05 -2.857635448677612e-05 -4.344708421548197e-05 -2.328770202240379e-05 9.009055492454712e-06 -1.523020991200427e-05 3.915946331146226e-05
0.01025893932479708 -1.146445297819088e-05 -2.882090109706067e-05 -4.381888756553841e-05 -2.348698419825199e-05 9.086157989717147e-06 -1.536054539090672e-05 3.949458039914391e-05
0.01030274311588064 -1.156256200646621e-05 -2.90675404015791e-05 -4.41938725706322e-05 -2.368797161787005e-05 9.163920392208488e-06 -1.549199621858287e-05 3.983256529948877e-05
0.01034673394112558 -1.166151060054298e-05 -2.93162903075623e-05 -4.457206645570953e-05 -2.389067887130415e-05 9.242348348553647e-06 -1.562457193927025e-05 4.017344255357369e-05
0.01039091259913351 -1.17613059446586e-05 -2.956716887545833e-05 -4.495349667864843e-05 -2.409512067340512e-05 9.321447555739193e-06 -1.575828217887183e-05 4.051723691247508e-05
0.01043527989191589 -1.186195528452098e-05 -2.98201943202433e-05 -4.533819093225133e-05 -2.430131186489553e-05 9.4012237595274e-06 -1.589313664565394e-05 4.086397333906347e-05
0.01047983662490866 -1.196346592783447e-05 -3.007538501274337e-05 -4.572617714625457e-05 -2.450926741344599e-05 9.481682754874179e-06 -1.602914513095224e-05 4.12136770098136e-05
0.01052458360698679 -1.206584524483008e-05 -3.033275948096772e-05 -4.611748348935495e-05 -2.471900241476053e-05 9.562830386350441e-06 -1.616631750988044e-05 4.156637331663543e-05
0.01056952165047902 -1.216910066880049e-05 -3.059233641145335e-05 -4.651213837125378e-05 -2.493053209367128e-05 9.644672548566962e-06 -1.630466374204876e-05 4.192208786871726e-05
0.01061465157118259 -1.227323969663946e-05 -3.085413465062107e-05 -4.691017044471843e-05 -2.514387180524259e-05 9.727215186603139e-06 -1.644419387228598e-05 4.228084649437903e-05
